date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,city,Index Value,Air Quality,Prominent Pollutant
2019-07-15,53.0,33.9,26.4,29.3,40.7,30.4,34.5,2019-07-15 00:20:00,2019-07-15 13:09:00,46171.94,39482.94,1.7,1.7,0.0,3.0,18.6,38.5,192.0,22.27,5.08,Chennai,78,Satisfactory,PM2.5
2019-08-20,51.0,28.5,21.4,24.4,31.5,24.0,27.0,2019-08-20 00:47:00,2019-08-20 13:28:00,45667.22,37982.86,1.5,1.5,0.0,5.0,20.5,42.5,275.0,19.45,4.04,Pune,74,Satisfactory,SO2
2022-08-07,63.0,30.8,24.9,27.5,36.5,30.7,33.1,2022-08-07 00:16:00,2022-08-07 13:37:00,48089.26,16648.42,5.9,5.9,0.0,7.0,13.2,27.0,106.0,13.49,3.02,Delhi,118,Moderate,"PM10, PM2.5"
2022-12-26,2.0,24.4,14.0,18.3,24.6,13.5,18.4,2022-12-26 01:03:00,2022-12-26 11:36:00,37956.7,32454.55,0.0,0.0,0.0,0.0,8.7,14.0,318.0,11.28,2.23,Patna,352,Very Poor,"PM10, PM2.5"
2018-10-16,0.0,35.3,24.0,29.0,38.4,24.5,30.6,2018-10-16 01:06:00,2018-10-16 12:43:00,41797.93,37275.24,0.0,0.0,0.0,0.0,9.7,15.8,300.0,20.51,4.81,Ahmedabad,290,Poor,PM2.5
2023-06-17,51.0,39.4,26.4,32.9,42.4,30.7,36.5,2023-06-16 23:53:00,2023-06-17 13:50:00,50246.06,30810.98,0.3,0.3,0.0,2.0,15.2,40.3,237.0,20.8,6.17,Delhi,119,Moderate,"O3, PM10"
2019-02-18,2.0,31.8,18.6,25.0,32.3,19.9,25.3,2019-02-18 01:11:00,2019-02-18 12:56:00,42314.93,38889.05,0.0,0.0,0.0,0.0,13.7,24.1,56.0,24.07,5.52,Bengaluru,104,Moderate,"OZONE, PM10, PM2.5"
2021-09-26,65.0,27.7,25.7,26.9,34.2,27.8,31.4,2021-09-26 00:16:00,2021-09-26 12:20:00,43401.01,0.0,111.7,111.7,0.0,21.0,37.5,69.5,225.0,4.24,1.34,Visakhapatnam,101,Moderate,PM10
2017-09-12,61.0,30.7,25.7,27.9,38.0,31.7,34.3,2017-09-11 23:52:00,2017-09-12 12:13:00,44435.71,25824.92,5.7,5.7,0.0,11.0,12.4,27.4,173.0,14.04,2.95,Kolkata,64,Satisfactory,PM10
2023-11-14,1.0,34.0,22.0,27.5,36.9,24.1,30.0,2023-11-14 01:15:00,2023-11-14 12:30:00,40508.32,36395.53,0.0,0.0,0.0,0.0,14.8,30.6,341.0,18.41,4.53,Mumbai,168,Moderate,"O3, PM10, PM2.5"
2017-09-25,51.0,30.8,24.4,27.3,34.7,29.3,31.9,2017-09-25 00:26:00,2017-09-25 12:29:00,43395.66,36936.76,0.1,0.1,0.0,1.0,14.4,27.7,304.0,13.46,3.13,Lucknow,60,Satisfactory,PM2.5
2017-02-04,0.0,30.6,16.4,23.3,29.9,16.6,22.6,2017-02-04 01:17:00,2017-02-04 12:42:00,41159.16,37599.32,0.0,0.0,0.0,0.0,13.4,31.3,111.0,22.13,5.28,Hyderabad,169,Moderate,"PM10, PM2.5"
2023-01-03,3.0,19.0,6.7,11.8,17.9,4.8,10.6,2023-01-03 01:27:00,2023-01-03 11:58:00,37891.25,31850.08,0.0,0.0,0.0,0.0,9.8,18.7,344.0,13.2,2.09,Kanpur,181,Moderate,PM2.5
2018-02-04,2.0,29.8,15.7,22.1,29.9,13.1,20.7,2018-02-04 01:47:00,2018-02-04 12:58:00,40263.81,37224.95,0.0,0.0,0.0,0.0,14.7,29.9,39.0,18.57,4.7,Ahmedabad,227,Poor,PM2.5
2023-05-11,1.0,34.6,27.6,30.6,41.2,34.3,37.0,2023-05-11 00:35:00,2023-05-11 13:34:00,46726.75,43200.0,0.0,0.0,0.0,0.0,18.9,36.4,233.0,25.04,5.76,Mumbai,121,Moderate,PM10
2018-11-16,51.0,27.3,18.5,21.8,25.5,19.5,22.0,2018-11-16 00:48:00,2018-11-16 12:20:00,41476.23,27756.49,0.8,0.8,0.0,3.0,32.4,60.5,90.0,14.6,3.29,Bengaluru,62,Satisfactory,"CO, PM10"
2020-05-03,65.0,37.9,24.0,29.3,40.2,27.2,31.8,2020-05-03 00:07:00,2020-05-03 13:22:00,47706.36,32604.25,12.4,12.4,0.0,5.0,22.0,58.3,117.0,19.46,5.7,Agra,61,Satisfactory,PM2.5
2018-06-21,1.0,40.4,29.9,35.1,46.3,34.7,40.0,2018-06-20 23:29:00,2018-06-21 13:13:00,49452.41,44471.63,0.0,0.0,0.0,0.0,18.7,33.5,83.0,23.36,7.11,Patna,163,Moderate,OZONE
2022-10-25,0.0,28.0,15.2,21.9,30.1,14.7,22.9,2022-10-25 01:01:00,2022-10-25 12:35:00,41638.29,38212.28,0.0,0.0,0.0,0.0,8.9,16.2,275.0,21.97,4.32,Pune,122,Moderate,PM2.5
2020-05-23,2.0,35.4,28.6,31.2,42.2,33.8,36.8,2020-05-23 00:12:00,2020-05-23 12:59:00,46066.46,41082.75,0.0,0.0,0.0,0.0,24.4,49.7,164.0,25.36,6.04,Chennai,64,Satisfactory,"O3, PM2.5"
2022-08-03,63.0,29.0,25.5,27.3,34.8,31.3,32.8,2022-08-03 00:46:00,2022-08-03 13:43:00,46638.23,38231.61,12.3,12.3,0.0,15.0,15.2,30.2,280.0,19.57,3.9,Mumbai,89,Satisfactory,"CO, PM10, PM2.5"
2018-01-16,3.0,28.5,15.9,21.7,28.0,16.6,21.4,2018-01-16 01:15:00,2018-01-16 12:42:00,41222.28,30379.2,0.0,0.0,0.0,0.0,15.5,31.3,70.0,17.85,4.37,Bengaluru,88,Satisfactory,"O3, PM2.5"
2019-08-19,61.0,30.9,26.0,28.0,37.7,31.0,34.4,2019-08-19 00:09:00,2019-08-19 13:10:00,46819.92,26360.73,3.7,3.7,0.0,12.0,12.1,25.6,49.0,14.77,3.12,Lucknow,57,Satisfactory,CO
2021-04-18,1.0,34.3,26.7,29.9,39.9,31.5,34.7,2021-04-18 00:08:00,2021-04-18 12:44:00,45333.8,39825.07,0.0,0.0,0.0,0.0,20.2,44.3,211.0,22.7,5.56,Visakhapatnam,42,Good,NO2
2016-09-14,63.0,25.6,22.0,23.4,29.2,26.2,27.5,2016-09-14 00:52:00,2016-09-14 13:07:00,44129.17,15914.05,8.2,8.2,0.0,13.0,8.0,23.4,271.0,10.48,2.19,Pune,125,Moderate,NO2
2017-09-02,51.0,30.2,22.3,26.2,34.7,25.9,30.0,2017-09-02 00:32:00,2017-09-02 12:59:00,44788.18,39528.64,0.3,0.3,0.0,2.0,11.4,27.4,263.0,21.52,4.56,Hyderabad,83,Satisfactory,"PM10, PM2.5"
2021-01-01,0.0,19.8,5.5,12.5,18.4,3.1,10.9,2021-01-01 01:27:00,2021-01-01 11:57:00,37855.76,33466.84,0.0,0.0,0.0,0.0,8.9,15.5,23.0,13.41,2.18,Kanpur,364,Very Poor,PM2.5
2019-08-29,63.0,28.1,19.3,23.0,30.5,20.2,24.5,2019-08-29 00:38:00,2019-08-29 13:03:00,44661.65,34639.44,10.9,10.9,0.0,10.0,21.0,40.3,256.0,17.69,3.74,Bengaluru,44,Good,"CO, PM10, PM2.5"
2022-02-25,0.0,33.7,18.0,25.8,33.3,16.7,24.1,2022-02-25 01:07:00,2022-02-25 12:51:00,42267.35,39057.29,0.0,0.0,0.0,0.0,16.2,32.8,121.0,22.66,6.57,Hyderabad,86,Satisfactory,"PM10, PM2.5"
2020-06-12,55.0,29.8,22.8,25.5,34.2,27.2,29.6,2020-06-12 00:24:00,2020-06-12 13:44:00,47974.05,22299.82,3.6,3.6,0.0,9.0,12.0,25.6,265.0,14.14,3.14,Nashik,42,Good,O3
2016-07-05,63.0,29.7,26.5,27.6,35.4,31.4,33.1,2016-07-04 23:27:00,2016-07-05 12:55:00,48491.31,10494.13,25.2,25.2,0.0,21.0,18.9,37.8,202.0,9.85,2.11,Howrah,65,Satisfactory,PM10
2020-03-02,51.0,25.5,13.7,19.7,27.9,13.2,20.7,2020-03-02 01:14:00,2020-03-02 12:51:00,41838.5,36292.51,0.2,0.2,0.0,2.0,10.5,23.0,351.0,17.62,3.37,Delhi,205,Poor,"PM10, PM2.5"
2022-09-06,53.0,28.3,21.2,23.9,33.9,24.8,27.9,2022-09-06 00:50:00,2022-09-06 13:16:00,44742.53,30196.37,1.5,1.5,0.0,8.0,10.2,23.0,296.0,17.38,3.55,Nashik,45,Good,O3
2019-07-31,63.0,23.7,21.7,22.8,25.7,23.2,24.5,2019-07-31 00:41:00,2019-07-31 13:40:00,46692.34,0.0,27.3,27.3,0.0,23.0,23.7,48.2,257.0,5.43,1.32,Pune,74,Satisfactory,SO2
2018-04-07,51.0,32.2,22.2,26.1,35.4,22.1,27.6,2018-04-07 00:20:00,2018-04-07 12:56:00,45341.7,37160.83,1.1,1.1,0.0,5.0,23.8,41.4,75.0,19.6,4.96,Lucknow,138,Moderate,PM2.5
2022-12-03,0.0,27.0,16.5,21.1,28.9,17.8,23.1,2022-12-03 00:24:00,2022-12-03 11:00:00,38151.99,34272.15,0.0,0.0,0.0,0.0,8.4,19.4,76.0,13.37,2.59,Guwahati,160,Moderate,PM2.5
2017-09-23,61.0,26.5,21.7,24.0,31.4,24.3,27.6,2017-09-23 00:40:00,2017-09-23 12:46:00,43584.97,0.0,5.4,5.4,0.0,9.0,19.9,36.7,323.0,3.34,0.96,Delhi,72,Satisfactory,"CO, PM2.5"
2016-11-05,0.0,29.5,15.7,22.5,29.4,16.1,22.7,2016-11-05 01:06:00,2016-11-05 12:03:00,39393.44,36459.46,0.0,0.0,0.0,0.0,15.0,27.0,304.0,16.73,3.92,Delhi,485,Severe,"PM10, PM2.5"
2022-04-11,1.0,36.5,26.1,30.3,42.7,30.9,34.9,2022-04-10 23:50:00,2022-04-11 12:25:00,45334.92,41576.32,0.0,0.0,0.0,0.0,21.5,41.4,192.0,23.77,6.06,Howrah,48,Good,"CO, PM10"
2018-04-09,1.0,31.8,25.5,28.8,36.3,30.4,33.1,2018-04-09 00:30:00,2018-04-09 12:51:00,44477.71,40694.53,0.0,0.0,0.0,0.0,16.6,37.1,96.0,25.37,5.77,Chennai,73,Satisfactory,"OZONE, PM2.5"
2016-09-03,51.0,31.3,25.4,28.2,34.8,28.1,31.5,2016-09-03 00:30:00,2016-09-03 13:10:00,45574.92,41389.88,0.2,0.2,0.0,2.0,21.4,41.8,281.0,20.58,4.96,Delhi,232,Poor,"PM10, PM2.5"
2017-09-18,63.0,32.8,25.9,28.6,40.2,31.3,34.7,2017-09-18 00:23:00,2017-09-18 12:37:00,44055.19,24989.26,10.8,10.8,0.0,4.0,12.2,35.6,78.0,14.92,3.28,Lucknow,96,Satisfactory,PM2.5
2019-08-31,53.0,27.3,22.9,24.3,29.4,25.5,26.8,2019-08-31 00:32:00,2019-08-31 13:01:00,44930.94,6051.05,5.9,5.9,0.0,21.0,22.0,43.6,266.0,11.67,2.51,Hyderabad,30,Good,"NO2, PM10, PM2.5"
2016-08-18,1.0,35.0,27.9,30.7,40.6,29.9,34.3,2016-08-18 00:26:00,2016-08-18 12:58:00,45083.96,40350.38,0.0,0.0,0.0,0.0,19.1,37.1,219.0,22.56,6.17,Chennai,90,Satisfactory,PM2.5
2021-11-15,63.0,27.7,23.5,25.5,33.0,28.5,30.6,2021-11-15 00:37:00,2021-11-15 12:09:00,41475.7,8474.24,5.3,5.3,0.0,11.0,10.1,21.2,118.0,10.26,2.13,Chennai,52,Satisfactory,"CO, SO2"
2015-05-06,53.0,37.2,24.3,30.5,40.7,26.0,32.2,2015-05-06 00:18:00,2015-05-06 13:07:00,46186.7,42249.35,0.6,0.6,0.0,2.0,11.3,27.7,130.0,25.1,6.48,Hyderabad,82,Satisfactory,O3
2023-06-07,3.0,36.2,23.8,29.3,37.9,26.5,31.1,2023-06-07 00:27:00,2023-06-07 13:39:00,47539.99,43200.0,0.0,0.0,0.0,0.0,20.0,40.3,267.0,25.24,6.95,Pune,102,Moderate,"NO2, PM2.5"
2021-02-16,3.0,30.9,17.7,23.5,30.5,18.7,24.5,2021-02-16 00:37:00,2021-02-16 12:03:00,41176.09,37066.36,0.0,0.0,0.0,0.0,10.6,21.6,285.0,18.81,4.23,Kolkata,209,Poor,PM2.5
2017-05-22,53.0,37.1,24.1,30.4,40.3,26.5,32.2,2017-05-21 23:56:00,2017-05-22 13:32:00,48993.99,43071.58,1.2,1.2,0.0,2.0,14.0,30.2,297.0,24.46,6.49,Agra,130,Moderate,PM2.5
2020-02-22,51.0,21.6,13.6,18.0,22.4,13.5,18.2,2020-02-22 01:23:00,2020-02-22 12:45:00,40942.56,29525.71,0.7,0.7,0.0,4.0,11.9,25.9,62.0,12.32,2.29,Delhi,100,Satisfactory,"NO2, O3, PM10"
2020-01-14,51.0,21.0,11.9,16.2,22.3,11.1,16.6,2020-01-14 01:28:00,2020-01-14 12:06:00,38302.1,32054.96,1.6,1.6,0.0,7.0,9.1,30.2,38.0,10.11,1.7,Kanpur,353,Very Poor,PM2.5
2020-11-24,1.0,28.8,22.3,25.1,28.8,21.8,25.4,2020-11-24 00:37:00,2020-11-24 11:50:00,40331.09,36806.78,0.0,0.0,0.0,0.0,22.9,46.4,49.0,17.73,4.94,Visakhapatnam,114,Moderate,PM2.5
2019-10-27,63.0,28.1,21.0,24.4,31.9,24.5,28.3,2019-10-27 00:42:00,2019-10-27 12:17:00,41685.24,38049.81,6.8,6.8,0.0,10.0,16.1,37.1,142.0,14.57,2.94,Hyderabad,54,Satisfactory,"PM10, PM2.5"
2017-08-24,61.0,28.0,23.3,25.4,33.4,25.9,28.7,2017-08-24 00:30:00,2017-08-24 13:05:00,45287.69,35664.19,4.0,4.0,0.0,9.0,18.3,41.8,288.0,16.38,3.47,Hyderabad,72,Satisfactory,"O3, PM2.5"
2017-10-18,63.0,31.0,25.3,27.4,37.3,29.9,32.7,2017-10-18 00:04:00,2017-10-18 11:39:00,41666.84,21864.56,15.3,15.3,0.0,13.0,14.3,34.9,90.0,11.78,2.57,Howrah,121,Moderate,PM10
2019-11-07,1.0,28.8,17.6,22.7,30.2,19.2,24.6,2019-11-07 00:49:00,2019-11-07 11:50:00,39597.59,31829.96,0.0,0.0,0.0,0.0,7.9,14.8,37.0,12.86,2.66,Lucknow,366,Very Poor,PM2.5
2015-05-21,0.0,42.2,26.7,34.9,40.9,26.7,33.4,2015-05-20 23:46:00,2015-05-21 13:19:00,48823.32,45916.74,0.0,0.0,0.0,0.0,23.7,43.9,286.0,28.17,10.24,Lucknow,94,Satisfactory,"CO, PM2.5"
2023-12-14,0.0,32.7,20.5,26.2,33.7,22.3,27.4,2023-12-14 01:33:00,2023-12-14 12:32:00,39572.17,36000.0,0.0,0.0,0.0,0.0,11.6,25.6,36.0,16.78,4.23,Mumbai,134,Moderate,"O3, PM2.5"
2020-08-10,61.0,27.2,25.5,26.3,32.2,28.9,30.7,2020-08-10 00:48:00,2020-08-10 13:39:00,46255.23,10673.0,18.0,18.0,0.0,24.0,19.9,36.7,228.0,9.75,2.05,Mumbai,42,Good,"CO, PM10, SO2"
2019-05-30,0.0,44.2,26.5,35.5,43.7,27.5,36.0,2019-05-29 23:43:00,2019-05-30 13:24:00,49282.45,41245.5,0.0,0.0,0.0,0.0,19.8,39.6,62.0,23.93,8.51,Lucknow,222,Poor,PM2.5
2018-09-02,63.0,30.9,25.3,27.9,37.2,30.7,33.6,2018-09-02 00:00:00,2018-09-02 12:38:00,45465.67,28128.5,11.7,11.7,0.0,18.0,14.4,32.0,95.0,14.82,3.17,Patna,93,Satisfactory,PM2.5
2019-01-22,0.0,28.5,13.9,20.5,26.5,13.3,19.2,2019-01-22 01:39:00,2019-01-22 12:52:00,40346.23,37035.49,0.0,0.0,0.0,0.0,17.1,40.0,259.0,18.92,4.57,Pune,100,Satisfactory,PM10
2019-12-12,51.0,26.5,17.6,21.7,28.0,19.4,23.4,2019-12-12 00:36:00,2019-12-12 11:23:00,38779.14,35292.8,0.1,0.1,0.0,1.0,10.5,19.8,69.0,11.38,2.42,Howrah,170,Moderate,PM2.5
2021-10-06,61.0,31.1,25.9,28.0,37.0,31.4,32.9,2021-10-06 00:28:00,2021-10-06 12:25:00,43016.44,39542.65,3.1,3.1,0.0,8.0,19.7,40.7,178.0,20.26,4.3,Chennai,45,Good,"CO, O3, PM10"
2017-10-09,63.0,25.4,24.6,25.1,30.0,26.2,27.9,2017-10-09 00:00:00,2017-10-09 11:46:00,42340.96,0.0,37.1,37.1,0.0,17.0,33.7,60.1,138.0,1.21,0.61,Kolkata,27,Good,NO2
2022-06-04,51.0,35.7,28.0,31.2,40.9,32.1,36.2,2022-06-03 23:21:00,2022-06-04 12:48:00,48432.8,41692.41,0.2,0.2,0.0,2.0,24.1,44.6,194.0,22.0,5.79,Howrah,83,Satisfactory,PM10
2022-01-10,2.0,27.5,15.5,21.6,29.1,16.3,23.1,2022-01-10 00:48:00,2022-01-10 11:39:00,39045.9,35246.77,0.0,0.0,0.0,0.0,7.9,16.2,2.0,14.29,2.83,Howrah,245,Poor,PM2.5
2019-06-17,51.0,30.7,23.7,26.5,32.0,26.5,28.6,2019-06-17 00:28:00,2019-06-17 13:42:00,47660.18,43200.0,0.6,0.6,0.0,5.0,25.9,59.8,237.0,20.95,5.03,Pune,60,Satisfactory,SO2
2022-05-05,51.0,31.2,20.1,24.6,35.2,23.1,27.6,2022-05-05 00:27:00,2022-05-05 13:05:00,45484.96,32897.33,0.6,0.6,0.0,2.0,16.7,36.7,328.0,19.64,4.24,Bengaluru,68,Satisfactory,"NO2, PM10"
2018-03-06,0.0,29.2,16.7,22.3,26.3,14.7,20.0,2018-03-06 00:55:00,2018-03-06 12:39:00,42290.52,38183.15,0.0,0.0,0.0,0.0,23.0,44.3,288.0,20.74,6.02,Lucknow,184,Moderate,PM2.5
2020-03-16,1.0,33.9,19.6,25.9,32.4,16.1,23.1,2020-03-16 01:17:00,2020-03-16 13:19:00,43337.23,39452.37,0.0,0.0,0.0,0.0,19.0,38.5,47.0,23.43,7.19,Ahmedabad,94,Satisfactory,PM10
2023-01-15,0.0,29.5,16.8,22.6,30.8,16.4,22.7,2023-01-15 01:19:00,2023-01-15 12:31:00,40331.24,36387.82,0.0,0.0,0.0,0.0,10.5,24.1,129.0,19.57,4.31,Hyderabad,103,Moderate,"PM10, PM2.5"
2021-09-26,63.0,31.9,25.8,27.8,37.6,31.3,33.6,2021-09-25 23:56:00,2021-09-26 11:59:00,43347.47,37107.77,7.6,7.6,0.0,8.0,18.8,48.2,96.0,18.05,3.71,Howrah,63,Satisfactory,"O3, PM10, PM2.5"
2020-10-22,51.0,34.9,21.3,28.3,37.0,20.7,30.0,2020-10-22 01:09:00,2020-10-22 12:38:00,41306.82,36486.38,0.2,0.2,0.0,1.0,10.6,22.0,336.0,19.06,4.89,Ahmedabad,159,Moderate,O3
2022-10-12,65.0,30.8,24.2,26.7,37.4,29.6,32.3,2022-10-12 00:02:00,2022-10-12 11:44:00,42132.81,23033.01,15.2,15.2,0.0,8.0,18.8,38.5,197.0,13.45,2.74,Howrah,42,Good,"CO, PM10"
2019-04-18,0.0,35.6,24.1,29.5,35.5,22.2,28.8,2019-04-18 00:46:00,2019-04-18 13:31:00,45880.29,42493.88,0.0,0.0,0.0,0.0,14.7,32.4,328.0,25.45,7.76,Ahmedabad,188,Moderate,PM2.5
2016-03-09,0.0,33.3,21.6,27.1,33.6,21.7,27.4,2016-03-09 00:34:00,2016-03-09 12:25:00,42675.24,39600.0,0.0,0.0,0.0,0.0,20.2,40.7,272.0,22.0,6.2,Patna,186,Moderate,PM2.5
2015-11-21,63.0,29.2,22.1,24.7,32.1,24.7,27.5,2015-11-21 01:14:00,2015-11-21 12:26:00,40310.95,31428.02,14.8,14.8,0.0,16.0,16.5,40.3,102.0,10.7,2.63,Pune,152,Moderate,PM2.5
2021-10-23,0.0,31.1,23.1,26.7,35.6,27.2,30.4,2021-10-23 01:05:00,2021-10-23 12:40:00,41682.78,37317.03,0.0,0.0,0.0,0.0,18.1,34.6,345.0,20.49,4.46,Mumbai,111,Moderate,"PM10, PM2.5"
2017-11-19,2.0,29.6,20.3,24.8,31.4,21.4,26.6,2017-11-19 00:53:00,2017-11-19 12:09:00,40589.89,30881.22,0.0,0.0,0.0,0.0,12.9,29.5,79.0,14.0,3.41,Hyderabad,80,Satisfactory,"PM10, PM2.5"
2021-05-31,1.0,38.1,27.5,31.8,40.4,30.8,35.0,2021-05-31 00:23:00,2021-05-31 13:50:00,48415.99,43200.0,0.0,0.0,0.0,0.0,22.0,41.8,203.0,25.87,7.45,Ahmedabad,96,Satisfactory,O3
2019-08-17,51.0,26.8,21.7,23.8,28.9,24.1,26.1,2019-08-17 00:45:00,2019-08-17 13:32:00,46030.16,41883.33,2.1,2.1,0.0,13.0,24.1,47.5,238.0,19.83,3.78,Nashik,31,Good,OZONE
2016-05-23,2.0,33.9,23.6,27.7,35.3,25.5,29.1,2016-05-23 00:26:00,2016-05-23 13:36:00,47455.23,43200.0,0.0,0.0,0.0,0.0,24.7,52.2,257.0,23.87,6.31,Nashik,62,Satisfactory,PM10
2018-02-03,1.0,31.4,15.6,23.2,30.7,14.1,21.9,2018-02-03 01:37:00,2018-02-03 12:59:00,40917.21,38225.37,0.0,0.0,0.0,0.0,10.2,24.1,347.0,20.26,4.93,Pune,89,Satisfactory,SO2
2017-10-25,0.0,32.7,17.7,24.5,32.5,18.4,25.1,2017-10-25 00:41:00,2017-10-25 11:59:00,40634.6,36712.95,0.0,0.0,0.0,0.0,11.5,23.0,331.0,17.05,4.21,Lucknow,363,Very Poor,PM2.5
2021-12-23,0.0,23.4,11.1,16.8,24.0,10.4,17.0,2021-12-23 00:36:00,2021-12-23 11:06:00,37795.65,34798.14,0.0,0.0,0.0,0.0,7.9,13.0,163.0,12.39,2.2,Guwahati,219,Poor,PM2.5
2018-12-01,51.0,28.1,22.2,25.3,31.1,25.4,28.2,2018-12-01 00:45:00,2018-12-01 12:10:00,41074.99,38414.57,0.7,0.7,0.0,6.0,16.3,34.2,39.0,18.67,3.94,Chennai,98,Satisfactory,PM2.5
2023-08-09,51.0,28.9,19.7,23.8,32.7,22.2,26.2,2023-08-09 00:36:00,2023-08-09 13:13:00,45427.73,39746.17,1.1,1.1,0.0,6.0,15.0,31.7,285.0,21.15,4.43,Bengaluru,60,Satisfactory,PM10
2017-08-14,63.0,32.0,26.1,28.7,40.0,32.5,35.6,2017-08-14 00:09:00,2017-08-14 12:54:00,45855.39,36877.92,14.6,14.6,0.0,8.0,12.7,29.5,234.0,21.43,4.47,Visakhapatnam,107,Moderate,PM10
2019-07-14,61.0,28.8,19.8,23.9,30.6,21.4,25.4,2019-07-14 00:30:00,2019-07-14 13:20:00,46163.61,31350.27,2.8,2.8,0.0,3.0,20.6,39.2,265.0,17.56,4.07,Bengaluru,58,Satisfactory,"CO, PM10, PM2.5"
2021-12-19,0.0,24.4,12.7,17.9,25.1,12.2,18.3,2021-12-19 00:34:00,2021-12-19 11:04:00,37796.02,34775.53,0.0,0.0,0.0,0.0,9.4,16.6,201.0,12.65,2.32,Guwahati,218,Poor,PM2.5
2015-10-11,63.0,29.7,21.2,24.8,34.6,24.8,29.3,2015-10-11 00:57:00,2015-10-11 12:45:00,42495.04,34766.84,23.7,23.7,0.0,15.0,5.4,23.0,107.0,13.83,2.89,Pune,92,Satisfactory,PM10
2023-11-10,51.0,30.8,19.5,24.0,32.3,20.5,25.6,2023-11-10 00:54:00,2023-11-10 11:51:00,39428.54,34208.79,0.1,0.1,0.0,1.0,12.1,20.2,20.0,14.36,3.15,Kanpur,232,Poor,PM2.5
2022-02-08,0.0,26.0,14.1,19.8,27.7,14.0,20.8,2022-02-08 00:42:00,2022-02-08 11:59:00,40599.41,37161.88,0.0,0.0,0.0,0.0,10.0,15.5,202.0,17.31,3.29,Howrah,204,Poor,PM2.5
2022-10-04,63.0,28.5,24.6,25.4,32.1,27.8,29.2,2022-10-04 00:13:00,2022-10-04 12:03:00,42615.63,4597.1,34.8,34.8,0.0,18.0,21.6,39.6,98.0,5.09,1.2,Patna,40,Good,"NO2, O3, PM10"
2021-11-13,63.0,26.8,23.7,25.3,31.6,27.9,30.0,2021-11-13 00:31:00,2021-11-13 11:51:00,40775.75,0.0,9.5,9.5,0.0,18.0,12.1,24.1,54.0,6.92,1.48,Visakhapatnam,33,Good,CO
2023-06-24,51.0,34.0,28.3,30.7,38.5,31.1,35.1,2023-06-24 00:14:00,2023-06-24 13:08:00,46427.67,31118.76,0.2,0.2,0.0,1.0,14.8,30.6,238.0,17.4,4.81,Chennai,62,Satisfactory,NO2
2016-12-01,1.0,31.1,19.4,25.2,33.2,21.0,27.4,2016-12-01 01:25:00,2016-12-01 12:29:00,39822.71,36000.0,0.0,0.0,0.0,0.0,11.8,18.0,360.0,17.02,3.89,Mumbai,193,Moderate,PM10
2022-02-16,1.0,25.0,12.5,18.3,25.1,11.2,18.3,2022-02-16 00:27:00,2022-02-16 11:46:00,40714.55,36000.0,0.0,0.0,0.0,0.0,10.2,18.4,245.0,15.09,2.93,Guwahati,202,Poor,"PM10, PM2.5"
2021-05-12,63.0,34.2,24.9,29.6,35.7,25.8,31.4,2021-05-11 23:50:00,2021-05-12 13:14:00,48285.21,37204.68,2.5,2.5,0.0,1.0,20.4,41.4,93.0,18.13,5.51,Lucknow,116,Moderate,"PM10, PM2.5"
2021-10-26,1.0,32.1,23.2,27.2,36.6,25.7,30.7,2021-10-26 01:06:00,2021-10-26 12:38:00,41502.82,37159.98,0.0,0.0,0.0,0.0,16.3,30.6,351.0,20.04,4.61,Mumbai,96,Satisfactory,"PM10, PM2.5"
2018-12-04,1.0,24.4,11.4,17.1,23.6,10.4,16.7,2018-12-04 01:10:00,2018-12-04 11:42:00,37960.8,32516.74,0.0,0.0,0.0,0.0,8.8,16.6,311.0,12.56,2.43,Lucknow,357,Very Poor,PM2.5
2019-11-13,51.0,28.1,17.5,22.9,29.3,18.0,24.1,2019-11-13 01:09:00,2019-11-13 12:27:00,40652.84,36821.95,0.1,0.1,0.0,1.0,14.9,33.1,99.0,17.01,3.75,Pune,135,Moderate,PM2.5
2022-08-13,63.0,26.0,22.0,23.3,26.9,23.2,24.7,2022-08-13 00:44:00,2022-08-13 13:35:00,46251.63,28002.21,8.4,8.4,0.0,23.0,30.2,58.0,241.0,16.66,3.03,Nashik,45,Good,O3
2020-10-13,1.0,34.1,21.7,27.8,35.4,24.3,30.2,2020-10-13 00:51:00,2020-10-13 12:23:00,41537.72,38558.91,0.0,0.0,0.0,0.0,11.0,25.6,91.0,17.79,4.49,Delhi,300,Poor,"PM10, PM2.5"
2021-09-23,55.0,30.1,25.8,27.7,34.1,29.3,32.2,2021-09-23 00:08:00,2021-09-23 12:15:00,43579.79,32969.73,5.0,5.0,0.0,12.0,22.1,42.5,99.0,14.32,3.12,Patna,49,Good,"O3, PM10"
2016-11-12,0.0,28.7,17.2,22.3,28.4,16.0,21.4,2016-11-12 01:09:00,2016-11-12 12:27:00,40669.09,37265.7,0.0,0.0,0.0,0.0,11.2,28.4,93.0,20.37,4.76,Pune,261,Poor,PM2.5
